1`(153,521,54,"BWP","No")++
1`(154,698,57,"BWP","No")++
1`(155,746,44,"BWP","No")++
1`(156,769,47,"BWP","Yes")++
1`(157,647,56,"BWP","No")++
1`(158,672,51,"BWP","No")++
1`(159,616,50,"BWP","No")++
1`(160,675,60,"BWP","No")++
1`(161,663,60,"OPEN","No")++
1`(162,584,49,"BWP","No")++
1`(163,694,58,"OPEN","No")++
1`(164,756,54,"BWP","Yes")++
1`(165,776,61,"BWP","Yes")++
1`(166,576,47,"OPEN","No")++
1`(167,724,56,"BWP","No")++
1`(168,768,59,"BWP","Yes")++
1`(169,621,48,"BWP","No")++
1`(170,664,47,"BWP","No")++
1`(171,674,50,"BWP","No")++
1`(172,614,50,"BWP","No")++
1`(173,750,47,"BWP","No")++
1`(174,589,59,"BWP","No")++
1`(175,739,49,"BWP","No")++
1`(176,693,53,"BWP","No")++
1`(177,734,56,"BWP","Yes")++
1`(178,598,30,"BWP","No")++
1`(179,665,70,"BWP","No")++
1`(180,730,42,"BWP","No")++
1`(181,515,42,"OPEN","No")++
1`(182,868,40,"BWP","Yes")++
1`(183,749,73,"BWP","Yes")++
1`(184,687,41,"BWP","No")++
1`(185,746,50,"BWP","No")++
1`(186,740,44,"BWP","No")++
1`(187,555,52,"BWP","No")++
1`(188,722,51,"BWP","No")++
1`(189,649,46,"BWP","No")++
1`(190,751,56,"BWP","Yes")++
1`(191,766,59,"OPEN","Yes")++
1`(192,694,59,"BWP","No")++
1`(193,714,61,"OPEN","No")++
1`(194,802,63,"BWP","Yes")++
1`(195,745,48,"BWP","No")++
1`(196,842,46,"BWP","Yes")++
1`(197,913,72,"BWP","Yes")++
1`(198,756,42,"BWP","No")++
1`(199,694,41,"BWP","No")++
1`(200,822,42,"BWP","Yes")++
1`(201,757,47,"BWP","No")++
1`(202,756,43,"BWP","No")++
1`(203,673,54,"BWP","No")++
1`(204,678,63,"BWP","No")++
1`(205,498,46,"BWP","No")++
1`(206,872,48,"BWP","Yes")++
1`(207,642,27,"BWP","No")++
1`(208,837,63,"BWP","Yes")++
1`(209,695,52,"OPEN","No")++
1`(210,542,41,"BWP","No")++
1`(211,844,64,"BWP","Yes")++
1`(212,660,52,"BWP","No")++
1`(213,825,64,"BWP","Yes")++
1`(214,830,48,"BWP","Yes")++
1`(215,604,52,"BWP","No")++
1`(216,692,59,"BWP","No")++
1`(217,844,72,"BWP","Yes")++
1`(218,557,40,"OPEN","No")++
1`(219,637,61,"BWP","No")++
1`(220,716,47,"BWP","No")++
1`(221,585,58,"BWP","No")++
1`(222,653,49,"BWP","No")++
1`(223,678,62,"BWP","No")++
1`(224,872,42,"BWP","Yes")++
1`(225,728,44,"BWP","No")++
1`(226,593,43,"OPEN","No")++
1`(227,660,48,"BWP","No")++
1`(228,644,53,"BWP","No")++
1`(229,653,44,"BWP","No")++
1`(230,655,50,"BWP","No")++
1`(231,643,48,"BWP","No")++
1`(232,876,46,"BWP","Yes")++
1`(233,534,44,"BWP","No")++
1`(234,612,44,"BWP","No")++
