Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,45,0,663,461,0,"Not Offered"
Bahawalpur,,No,46,0,537,499,0,"Not Offered"
Bahawalpur,,No,59,0,575,528,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,53,0,493,626,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,42,0,501,666,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,63,0,695,510,0,"Not Offered"
Bahawalpur,,No,58,0,591,640,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,0,589,520,0,"Not Offered"
Bahawalpur,,No,42,0,542,433,0,"Not Offered"
Bahawalpur,,No,58,0,677,553,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,43,0,531,619,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,49,0,831,603,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,45,0,560,421,0,"Not Offered"
Bahawalpur,,No,47,0,633,612,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,44,0,618,527,0,"Not Offered"
Bahawalpur,,No,48,0,629,553,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,52,0,592,548,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,44,0,538,499,0,"Not Offered"
Bahawalpur,,No,53,0,707,473,0,"Not Offered"
Bahawalpur,,No,53,0,708,521,0,"Not Offered"
Bahawalpur,,No,43,0,509,487,0,"Not Offered"
Bahawalpur,,No,50,0,507,368,0,"Not Offered"
Bahawalpur,,No,44,0,630,633,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,53,0,538,606,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,47,0,685,552,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,42,0,497,397,0,"Not Offered"
Bahawalpur,,No,56,0,552,424,0,"Not Offered"
Bahawalpur,,No,47,0,605,493,0,"Not Offered"
Bahawalpur,,No,50,0,461,595,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,44,0,577,490,0,"Not Offered"
Bahawalpur,,No,52,0,843,556,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,41,0,699,528,0,"Not Offered"
Bahawalpur,,No,43,0,643,510,0,"Not Offered"
Bahawalpur,,No,43,0,632,664,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,44,0,643,517,0,"Not Offered"
Bahawalpur,,No,42,0,483,488,0,"Not Offered"
Bahawalpur,,No,41,0,561,393,0,"Not Offered"
Bahawalpur,,No,36,0,471,625,0,"Not Offered"
Bahawalpur,,No,57,0,679,525,0,"Not Offered"
Bahawalpur,,No,56,0,519,423,0,"Not Offered"
Bahawalpur,,No,47,0,467,422,0,"Not Offered"
Bahawalpur,,No,43,0,518,618,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,42,0,500,637,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,46,0,469,484,0,"Not Offered"
Bahawalpur,,No,42,0,543,509,0,"Not Offered"
Bahawalpur,,No,45,0,658,501,0,"Not Offered"
Bahawalpur,,Yes,48,0,767,643,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,48,0,606,419,0,"Not Offered"
Bahawalpur,,Yes,42,0,497,645,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,47,0,494,462,0,"Not Offered"
Bahawalpur,,No,48,0,527,542,0,"Not Offered"
Bahawalpur,,No,48,0,545,510,0,"Not Offered"
Bahawalpur,,No,33,0,492,520,0,"Not Offered"
Bahawalpur,,No,57,0,626,501,0,"Not Offered"
Bahawalpur,,No,40,0,628,541,0,"Not Offered"
Bahawalpur,,No,40,0,581,558,0,"Not Offered"
Bahawalpur,,No,31,0,802,510,0,"Not Offered"
Bahawalpur,,No,41,0,465,441,0,"Not Offered"
Bahawalpur,,No,41,0,695,428,0,"Not Offered"
Bahawalpur,,No,50,0,630,565,0,Offered_IN_BWP_QUOTA
