Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
Bahawalpur,,No,60,0,650,549,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,622,465,0,Not Offered
Bahawalpur,,No,50,0,695,444,0,Not Offered
Bahawalpur,,No,62,0,724,524,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,49,0,558,480,0,Not Offered
Bahawalpur,,No,68,0,554,502,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,55,0,554,528,0,Offered_IN_OPEN_QUOTA
OPEN,,No,27,0,612,568,0,Not Offered
Bahawalpur,,No,47,0,461,469,0,Not Offered
OPEN,,No,53,0,533,507,0,Not Offered
OPEN,,No,66,0,669,468,0,Not Offered
OPEN,,No,61,0,631,542,0,Offered_IN_OPEN_QUOTA
OPEN,,No,58,0,753,494,0,Not Offered
OPEN,,No,57,0,781,509,0,Not Offered
OPEN,,No,60,0,586,504,0,Not Offered
OPEN,,No,53,0,599,519,0,Offered_IN_OPEN_QUOTA
OPEN,,No,41,0,512,459,0,Not Offered
Bahawalpur,,No,53,0,845,509,0,Offered_IN_BWP_QUOTA
OPEN,,No,57,0,612,502,0,Not Offered
