Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,47,0,867,0,0,"Not Offered"
Bahawalpur,,No,49,0,782,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,57,0,752,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,60,0,719,0,0,"Not Offered"
Bahawalpur,,No,55,0,711,0,0,"Not Offered"
OPEN,,No,17,17,842,0,0,"Not Offered"
Bahawalpur,,No,57,0,695,0,0,"Not Offered"
Bahawalpur,,No,47,0,588,0,0,"Not Offered"
Bahawalpur,,No,47,0,681,0,0,"Not Offered"
OPEN,,No,38,0,641,0,0,"Not Offered"
Bahawalpur,,No,50,0,737,0,0,"Not Offered"
OPEN,,No,50,0,868,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,40,20,641,0,0,"Not Offered"
Bahawalpur,,No,48,0,633,0,0,"Not Offered"
Bahawalpur,,No,50,0,611,0,0,"Not Offered"
Bahawalpur,,No,44,0,642,0,0,"Not Offered"
Bahawalpur,,No,53,0,584,0,0,"Not Offered"
Bahawalpur,,No,55,0,722,0,0,"Not Offered"
Bahawalpur,,No,59,0,732,0,0,"Not Offered"
OPEN,,No,53,0,736,0,0,"Not Offered"
OPEN,,No,38,0,711,0,0,"Not Offered"
OPEN,,No,46,0,727,0,0,"Not Offered"
Bahawalpur,,No,52,0,742,0,0,"Not Offered"
OPEN,,No,55,0,652,0,0,"Not Offered"
Bahawalpur,,No,50,0,585,0,0,"Not Offered"
OPEN,,No,47,0,701,0,0,"Not Offered"
Bahawalpur,,No,48,0,695,0,0,"Not Offered"
Bahawalpur,,Yes,54,0,679,0,0,"Not Offered"
OPEN,,No,61,0,706,0,0,"Not Offered"
Bahawalpur,,No,50,0,798,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,55,0,722,0,0,"Not Offered"
OPEN,,No,57,0,627,0,0,"Not Offered"
Bahawalpur,,No,52,0,390,0,0,"Not Offered"
OPEN,,No,0,0,687,0,0,"Not Offered"
OPEN,,No,56,0,704,0,0,"Not Offered"
OPEN,,No,35,35,903,0,0,"Not Offered"
Bahawalpur,,Yes,48,0,817,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,47,0,642,0,0,"Not Offered"
OPEN,,No,0,0,754,0,,"Not Offered"
OPEN,,No,0,0,789,0,,"Not Offered"
Bahawalpur,,No,71,0,793,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,0,826,0,,Offered_IN_BWP_QUOTA
Bahawalpur,,No,51,0,809,0,,Offered_IN_BWP_QUOTA
Bahawalpur,,No,49,0,813,0,,Offered_IN_BWP_QUOTA
Bahawalpur,,No,81,0,901,0,,Offered_IN_OPEN_QUOTA
OPEN,,No,50,0,671,0,,"Not Offered"
Bahawalpur,,No,61,0,804,0,,Offered_IN_BWP_QUOTA
Bahawalpur,,No,62,0,836,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,71,0,909,0,,Offered_IN_OPEN_QUOTA
OPEN,,No,29,0,608,0,0,"Not Offered"
Bahawalpur,,No,65,0,762,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,45,0,837,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,59,0,890,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,56,0,713,0,0,"Not Offered"
Bahawalpur,,No,52,0,701,0,0,"Not Offered"
OPEN,,No,49,0,603,0,0,"Not Offered"
Bahawalpur,,No,52,0,820,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,41,0,811,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,0,0,554,0,0,"Not Offered"
Bahawalpur,,No,50,0,702,0,0,"Not Offered"
Bahawalpur,,No,50,0,640,0,0,"Not Offered"
Bahawalpur,,Yes,46,13,596,0,0,"Not Offered"
OPEN,,Yes,46,0,591,0,0,"Not Offered"
Bahawalpur,,No,40,0,707,0,0,"Not Offered"
OPEN,,No,0,0,752,0,0,"Not Offered"
Bahawalpur,,No,35,0,620,0,0,"Not Offered"
Bahawalpur,,No,58,0,598,0,0,"Not Offered"
Bahawalpur,,Yes,52,0,672,0,0,"Not Offered"
Bahawalpur,,Yes,44,0,607,0,0,"Not Offered"
Bahawalpur,,No,54,0,745,0,0,"Not Offered"
Bahawalpur,,No,48,0,855,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,0,0,633,0,0,"Not Offered"
OPEN,,No,62,0,710,0,0,"Not Offered"
Bahawalpur,,No,58,0,670,0,0,"Not Offered"
Bahawalpur,,No,26,0,539,0,0,"Not Offered"
Bahawalpur,,No,62,0,752,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,46,0,647,0,0,"Not Offered"
Bahawalpur,,No,51,0,765,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,49,0,603,0,0,"Not Offered"
Bahawalpur,,No,38,0,508,0,0,"Not Offered"
Bahawalpur,,No,50,0,629,0,0,"Not Offered"
Bahawalpur,,No,51,0,681,0,0,"Not Offered"
Bahawalpur,,No,47,0,733,0,0,"Not Offered"
Bahawalpur,,No,82,0,784,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,63,11,781,0,0,"Not Offered"
Bahawalpur,,No,63,20,852,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,58,0,563,0,0,"Not Offered"
OPEN,,No,49,0,666,0,0,"Not Offered"
OPEN,,Yes,44,0,579,0,0,"Not Offered"
