Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
Bahawalpur,,No,60,0,804,0,0,Not Offered
OPEN,,No,50,0,673,0,0,Not Offered
Bahawalpur,,No,53,0,845,0,0,Not Offered
OPEN,,No,68,0,927,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,55,0,800,0,0,Not Offered
Bahawalpur,,No,19,19,763,0,0,Not Offered
OPEN,,No,52,0,565,0,0,Not Offered
Bahawalpur,,No,55,0,771,0,0,Not Offered
Bahawalpur,,No,46,0,695,0,0,Not Offered
Bahawalpur,,No,54,0,741,0,0,Not Offered
OPEN,,No,12,12,791,0,0,Not Offered
Bahawalpur,,No,60,0,694,0,0,Not Offered
Bahawalpur,,No,47,0,574,0,0,Not Offered
Bahawalpur,,No,70,0,765,0,0,Not Offered
OPEN,,No,49,0,728,0,0,Not Offered
OPEN,,No,58,0,809,0,0,Not Offered
OPEN,,No,54,0,701,0,0,Not Offered
Bahawalpur,,No,55,0,782,0,0,Not Offered
Bahawalpur,,No,55,0,850,0,0,Not Offered
Bahawalpur,,No,61,0,800,0,0,Not Offered
Bahawalpur,,No,49,0,781,0,0,Not Offered
OPEN,,No,51,0,887,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,54,0,712,0,0,Not Offered
Bahawalpur,,No,50,0,686,0,0,Not Offered
Bahawalpur,,No,39,39,787,0,0,Not Offered
Bahawalpur,,No,53,0,932,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,54,0,806,0,0,Not Offered
Bahawalpur,,No,44,0,619,0,0,Not Offered
Bahawalpur,,No,55,0,678,0,0,Not Offered
OPEN,,No,68,0,823,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,Yes,55,0,765,0,0,Not Offered
OPEN,,No,59,0,800,0,0,Not Offered
OPEN,,No,50,0,827,0,0,Not Offered
Bahawalpur,,No,40,0,832,0,0,Not Offered
Bahawalpur,,No,42,0,883,0,0,Not Offered
Bahawalpur,,No,46,0,853,0,0,Not Offered
OPEN,,No,53,0,906,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,49,0,594,0,0,Not Offered
Bahawalpur,,No,43,0,768,0,0,Not Offered
Bahawalpur,,No,57,21,695,0,0,Not Offered
Bahawalpur,,No,57,0,739,0,0,Not Offered
Bahawalpur,,No,46,0,741,0,0,Not Offered
