1`(152,600,44,"BWP","No")++
1`(153,570,62,"BWP","No")++
1`(154,801,44,"BWP","No")++
1`(155,636,52,"OPEN","No")++
1`(156,884,60,"BWP","Yes")++
1`(157,695,41,"BWP","No")++
1`(158,847,43,"BWP","No")++
1`(159,659,51,"BWP","No")++
1`(160,604,50,"OPEN","No")++
1`(161,438,33,"BWP","No")++
1`(162,754,47,"OPEN","No")++
1`(163,842,52,"OPEN","No")++
1`(164,700,0,"OPEN","No")++
1`(165,589,56,"BWP","No")++
1`(166,635,52,"BWP","No")++
1`(167,933,25,"OPEN","No")++
1`(168,728,46,"BWP","No")++
1`(169,777,43,"OPEN","No")++
1`(170,657,0,"BWP","No")++
1`(171,622,55,"OPEN","No")++
1`(172,761,54,"BWP","No")++
1`(173,754,52,"OPEN","No")++
1`(174,767,54,"OPEN","No")++
1`(175,583,42,"OPEN","No")++
1`(176,664,51,"OPEN","No")++
1`(177,772,53,"OPEN","No")++
1`(178,668,48,"BWP","No")++
1`(179,640,52,"OPEN","No")++
1`(180,720,57,"OPEN","No")++
1`(181,792,52,"BWP","No")++
1`(182,784,40,"OPEN","No")++
1`(183,610,52,"BWP","No")++
1`(184,756,50,"BWP","No")++
1`(185,741,54,"OPEN","No")++
1`(186,598,40,"BWP","No")++
1`(187,743,50,"OPEN","No")++
1`(188,613,48,"OPEN","No")++
1`(189,532,46,"BWP","No")++
1`(190,760,77,"BWP","No")++
1`(191,613,46,"BWP","No")++
1`(192,598,40,"BWP","No")++
1`(193,787,62,"BWP","No")++
1`(194,804,60,"BWP","No")++
1`(195,673,50,"OPEN","No")++
1`(196,845,53,"BWP","No")++
1`(197,927,68,"OPEN","Yes")++
1`(198,800,55,"OPEN","No")++
1`(199,763,19,"BWP","No")++
1`(200,565,52,"OPEN","No")++
1`(201,771,55,"BWP","No")++
1`(202,695,46,"BWP","No")++
1`(203,741,54,"BWP","No")++
1`(204,791,12,"OPEN","No")++
1`(205,694,60,"BWP","No")++
1`(206,574,47,"BWP","No")++
1`(207,765,70,"BWP","No")++
1`(208,728,49,"OPEN","No")++
1`(209,809,58,"OPEN","No")++
1`(210,701,54,"OPEN","No")++
1`(211,782,55,"BWP","No")++
1`(212,850,55,"BWP","No")++
1`(213,800,61,"BWP","No")++
1`(214,781,49,"BWP","No")++
1`(215,887,51,"OPEN","Yes")++
1`(216,712,54,"OPEN","No")++
1`(217,686,50,"BWP","No")++
1`(218,787,39,"BWP","No")++
1`(219,932,53,"BWP","Yes")++
1`(220,806,54,"OPEN","No")++
1`(221,619,44,"BWP","No")++
