Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,42,0,497,586,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,53,0,554,492,0,"Not Offered"
Bahawalpur,,Yes,44,0,770,610,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,480,392,0,"Not Offered"
OPEN,,No,40,0,497,432,0,"Not Offered"
OPEN,,No,52,0,622,480,0,"Not Offered"
OPEN,,No,52,0,681,529,0,"Not Offered"
Bahawalpur,,No,56,0,634,453,0,"Not Offered"
Bahawalpur,,No,57,0,609,467,0,"Not Offered"
OPEN,,No,54,0,694,569,0,"Not Offered"
Bahawalpur,,No,50,0,559,424,0,"Not Offered"
OPEN,,No,67,0,575,564,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,Yes,53,0,585,460,0,"Not Offered"
Bahawalpur,,No,52,0,677,518,0,"Not Offered"
Bahawalpur,,No,56,0,524,404,0,"Not Offered"
Bahawalpur,,No,74,0,650,634,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,Yes,55,0,621,486,0,"Not Offered"
OPEN,,Yes,45,0,524,412,0,"Not Offered"
Bahawalpur,,No,53,0,645,455,0,"Not Offered"
Bahawalpur,,No,49,0,521,493,0,"Not Offered"
Bahawalpur,,No,56,0,656,464,0,"Not Offered"
Bahawalpur,,No,60,0,583,533,0,"Not Offered"
Bahawalpur,,No,41,0,713,508,0,"Not Offered"
Bahawalpur,,No,41,0,522,538,0,"Not Offered"
Bahawalpur,,No,50,0,582,491,0,"Not Offered"
Bahawalpur,,No,54,0,568,673,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,64,0,549,486,0,"Not Offered"
Bahawalpur,,No,63,0,554,668,0,Offered_IN_OPEN_QUOTA
OPEN,,No,52,0,668,391,0,"Not Offered"
Bahawalpur,,No,50,0,700,527,0,"Not Offered"
Bahawalpur,,No,73,0,765,572,0,"Not Offered"
Bahawalpur,,No,60,0,520,424,0,"Not Offered"
Bahawalpur,,No,66,0,756,638,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,54,0,682,578,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,489,404,0,"Not Offered"
Bahawalpur,,No,64,0,748,542,0,Offered_IN_BWP_QUOTA
OPEN,,No,34,0,506,456,0,"Not Offered"
Bahawalpur,,No,45,0,507,486,0,"Not Offered"
Bahawalpur,,No,39,0,520,411,0,"Not Offered"
Bahawalpur,,No,47,0,558,495,0,"Not Offered"
Bahawalpur,,No,62,0,706,515,0,"Not Offered"
Bahawalpur,,No,41,0,543,486,0,"Not Offered"
Bahawalpur,,No,54,0,555,446,0,"Not Offered"
Bahawalpur,,No,52,0,779,513,0,"Not Offered"
OPEN,,No,46,0,816,556,0,"Not Offered"
Bahawalpur,,No,46,0,536,441,0,"Not Offered"
Bahawalpur,,No,52,0,521,387,0,"Not Offered"
Bahawalpur,,No,46,0,666,455,0,"Not Offered"
OPEN,,No,61,0,739,512,0,"Not Offered"
OPEN,,No,55,0,679,444,0,"Not Offered"
Bahawalpur,,No,50,0,561,415,0,"Not Offered"
Bahawalpur,,No,48,0,550,428,0,"Not Offered"
Bahawalpur,,No,59,0,687,592,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,49,0,644,558,0,"Not Offered"
