Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,51,7,710,0,0,"Not Offered"
Bahawalpur,,No,53,0,800,0,0,"Not Offered"
Bahawalpur,,No,57,0,562,0,0,"Not Offered"
Bahawalpur,,No,48,0,871,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,58,0,672,0,0,"Not Offered"
Bahawalpur,,No,58,0,822,0,0,"Not Offered"
Bahawalpur,,No,42,0,633,0,0,"Not Offered"
Bahawalpur,,No,58,0,747,0,0,"Not Offered"
Bahawalpur,,No,53,0,660,0,0,"Not Offered"
Bahawalpur,,No,47,0,642,0,0,"Not Offered"
OPEN,,No,0,0,819,0,,"Not Offered"
OPEN,,No,48,0,797,0,,"Not Offered"
OPEN,,No,52,0,901,0,0,"Not Offered"
Bahawalpur,,No,51,0,793,0,0,"Not Offered"
OPEN,,No,19,19,808,0,0,"Not Offered"
Bahawalpur,,No,50,0,799,0,0,"Not Offered"
Bahawalpur,,No,50,0,642,0,0,"Not Offered"
OPEN,,No,52,0,901,0,0,"Not Offered"
OPEN,,No,58,0,751,0,0,"Not Offered"
OPEN,,No,55,0,668,0,0,"Not Offered"
Bahawalpur,,Yes,42,0,525,0,0,"Not Offered"
Bahawalpur,,No,47,0,867,0,0,"Not Offered"
Bahawalpur,,No,49,0,782,0,0,"Not Offered"
OPEN,,No,52,0,692,0,0,"Not Offered"
Bahawalpur,,No,57,0,752,0,0,"Not Offered"
Bahawalpur,,No,42,0,690,0,0,"Not Offered"
Bahawalpur,,No,27,0,624,0,0,"Not Offered"
Bahawalpur,,No,60,0,808,0,0,"Not Offered"
Bahawalpur,,No,53,0,686,0,0,"Not Offered"
Bahawalpur,,No,50,0,562,0,0,"Not Offered"
Bahawalpur,,No,54,0,747,0,0,"Not Offered"
Bahawalpur,,No,47,0,588,0,0,"Not Offered"
Bahawalpur,,No,51,0,718,0,0,"Not Offered"
Bahawalpur,,No,60,0,853,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,30,30,809,0,0,"Not Offered"
Bahawalpur,,No,49,0,588,0,0,"Not Offered"
OPEN,,No,50,0,868,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,40,20,641,0,0,"Not Offered"
Bahawalpur,,No,64,0,722,0,0,"Not Offered"
Bahawalpur,,No,50,0,611,0,0,"Not Offered"
Bahawalpur,,No,50,0,799,0,0,"Not Offered"
Bahawalpur,,No,48,0,682,0,0,"Not Offered"
OPEN,,No,52,0,682,0,0,"Not Offered"
Bahawalpur,,No,54,0,696,0,0,"Not Offered"
Bahawalpur,,No,51,0,773,0,0,"Not Offered"
Bahawalpur,,No,58,0,640,0,0,"Not Offered"
OPEN,,No,54,0,805,0,0,"Not Offered"
Bahawalpur,,No,49,0,792,0,0,"Not Offered"
Bahawalpur,,No,52,0,845,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,61,0,977,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,50,0,817,0,0,"Not Offered"
Bahawalpur,,No,43,0,640,0,0,"Not Offered"
Bahawalpur,,No,58,0,595,0,0,"Not Offered"
OPEN,,No,46,0,727,0,0,"Not Offered"
Bahawalpur,,No,49,0,763,0,0,"Not Offered"
Bahawalpur,,No,50,0,585,0,0,"Not Offered"
OPEN,,No,47,0,701,0,0,"Not Offered"
Bahawalpur,,No,52,0,589,0,0,"Not Offered"
OPEN,,No,43,0,682,0,0,"Not Offered"
Bahawalpur,,No,46,0,723,0,0,"Not Offered"
Bahawalpur,,No,49,0,761,0,0,"Not Offered"
OPEN,,No,64,0,754,0,0,"Not Offered"
Bahawalpur,,No,60,0,711,0,0,"Not Offered"
Bahawalpur,,No,57,0,795,0,0,"Not Offered"
Bahawalpur,,No,50,0,657,0,0,"Not Offered"
Bahawalpur,,No,51,0,633,0,0,"Not Offered"
Bahawalpur,,No,53,0,752,0,0,"Not Offered"
Bahawalpur,,No,50,0,752,0,0,"Not Offered"
Bahawalpur,,No,50,0,798,0,0,"Not Offered"
Bahawalpur,,No,49,0,618,0,0,"Not Offered"
Bahawalpur,,No,46,0,757,0,0,"Not Offered"
OPEN,,No,49,0,603,0,0,"Not Offered"
OPEN,,No,54,0,702,0,0,"Not Offered"
Bahawalpur,,No,52,0,820,0,0,"Not Offered"
Bahawalpur,,No,15,15,808,0,0,"Not Offered"
OPEN,,No,0,0,666,0,0,"Not Offered"
Bahawalpur,,No,42,0,725,0,0,"Not Offered"
Bahawalpur,,No,45,0,720,0,0,"Not Offered"
Bahawalpur,,No,44,0,514,0,0,"Not Offered"
Bahawalpur,,No,50,0,702,0,0,"Not Offered"
Bahawalpur,,No,50,0,633,0,0,"Not Offered"
Bahawalpur,,Yes,46,13,596,0,0,"Not Offered"
OPEN,,No,0,0,787,0,0,"Not Offered"
Bahawalpur,,Yes,47,0,591,0,0,"Not Offered"
Bahawalpur,,No,46,0,589,0,0,"Not Offered"
Bahawalpur,,No,50,0,842,0,0,"Not Offered"
Bahawalpur,,No,58,0,598,0,0,"Not Offered"
Bahawalpur,,Yes,52,0,672,0,0,"Not Offered"
Bahawalpur,,No,46,0,564,0,0,"Not Offered"
Bahawalpur,,Yes,49,0,668,0,0,"Not Offered"
Bahawalpur,,No,48,0,855,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,0,0,633,0,0,"Not Offered"
Bahawalpur,,No,42,0,850,0,0,"Not Offered"
Bahawalpur,,No,50,0,712,0,0,"Not Offered"
OPEN,,No,50,0,1005,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,772,0,0,"Not Offered"
OPEN,,No,71,0,867,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,51,0,765,0,0,"Not Offered"
Bahawalpur,,No,56,20,974,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,50,0,636,0,0,"Not Offered"
Bahawalpur,,No,38,0,508,0,0,"Not Offered"
Bahawalpur,,No,59,0,727,0,0,"Not Offered"
Bahawalpur,,No,54,0,859,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,47,0,733,0,0,"Not Offered"
Bahawalpur,,No,46,0,749,0,0,"Not Offered"
OPEN,,No,53,0,768,0,0,"Not Offered"
Bahawalpur,,No,82,0,784,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,57,0,927,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,63,20,852,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,43,0,682,0,0,"Not Offered"
Bahawalpur,,No,53,0,791,0,0,"Not Offered"
OPEN,,Yes,44,0,579,0,0,"Not Offered"
OPEN,,No,50,0,717,0,0,"Not Offered"
Bahawalpur,,No,57,0,736,0,0,"Not Offered"
Bahawalpur,,No,57,0,601,0,0,"Not Offered"
Bahawalpur,,No,61,0,757,0,0,"Not Offered"
Bahawalpur,,No,40,0,820,0,0,"Not Offered"
Bahawalpur,,No,48,0,745,0,0,"Not Offered"
Bahawalpur,,No,53,0,837,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,54,0,748,0,0,"Not Offered"
OPEN,,No,44,0,704,0,0,"Not Offered"
Bahawalpur,,Yes,59,0,675,0,0,"Not Offered"
Bahawalpur,,No,54,0,482,0,0,"Not Offered"
OPEN,,No,21,21,822,0,0,"Not Offered"
Bahawalpur,,No,45,0,587,0,0,"Not Offered"
Bahawalpur,,Yes,44,0,674,0,0,"Not Offered"
Bahawalpur,,No,34,27,916,0,0,"Not Offered"
OPEN,,No,49,0,667,0,0,"Not Offered"
OPEN,,No,0,0,808,0,0,"Not Offered"
Bahawalpur,,No,50,0,870,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,59,0,722,0,0,"Not Offered"
Bahawalpur,,No,36,0,750,0,0,"Not Offered"
OPEN,,No,63,0,832,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,66,0,805,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,38,38,808,0,0,"Not Offered"
OPEN,,No,19,19,808,0,0,"Not Offered"
Bahawalpur,,No,0,0,291,0,0,"Not Offered"
Bahawalpur,,No,53,0,707,0,0,"Not Offered"
Bahawalpur,,No,48,0,768,0,0,"Not Offered"
Bahawalpur,,Yes,50,0,830,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,46,0,710,0,0,"Not Offered"
OPEN,,No,47,0,614,0,0,"Not Offered"
Bahawalpur,,No,52,0,607,0,0,"Not Offered"
Bahawalpur,,No,64,28,825,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,53,0,728,0,0,"Not Offered"
OPEN,,No,56,0,829,0,0,"Not Offered"
Bahawalpur,,No,50,0,600,0,0,"Not Offered"
Bahawalpur,,No,30,0,656,0,0,"Not Offered"
Bahawalpur,,No,47,0,513,0,0,"Not Offered"
Bahawalpur,,No,57,0,623,0,0,"Not Offered"
Bahawalpur,,No,52,0,686,0,0,"Not Offered"
Bahawalpur,,No,50,0,562,0,0,"Not Offered"
Bahawalpur,,No,50,0,578,0,0,"Not Offered"
OPEN,,No,53,0,900,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,57,0,848,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,61,0,860,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,802,0,0,"Not Offered"
OPEN,,No,53,0,719,0,0,"Not Offered"
Bahawalpur,,No,44,0,829,0,0,"Not Offered"
Bahawalpur,,No,54,0,698,0,0,"Not Offered"
Bahawalpur,,No,49,0,589,0,0,"Not Offered"
Bahawalpur,,No,48,0,792,0,0,"Not Offered"
Bahawalpur,,No,61,0,632,0,0,"Not Offered"
Bahawalpur,,No,50,0,652,0,0,"Not Offered"
Bahawalpur,,No,50,0,642,0,0,"Not Offered"
Bahawalpur,,No,52,0,836,0,0,"Not Offered"
Bahawalpur,,No,55,0,718,0,0,"Not Offered"
Bahawalpur,,No,35,0,602,0,0,"Not Offered"
OPEN,,No,53,0,810,0,0,"Not Offered"
OPEN,,No,32,0,597,0,0,"Not Offered"
Bahawalpur,,No,48,0,822,0,0,"Not Offered"
OPEN,,No,64,0,731,0,0,"Not Offered"
OPEN,,No,53,0,769,0,0,"Not Offered"
Bahawalpur,,No,48,0,801,0,0,"Not Offered"
Bahawalpur,,Yes,36,0,507,0,0,"Not Offered"
Bahawalpur,,No,45,0,752,0,0,"Not Offered"
OPEN,,No,50,0,816,0,0,"Not Offered"
OPEN,,No,52,0,839,0,0,"Not Offered"
OPEN,,No,24,0,766,0,0,"Not Offered"
Bahawalpur,,No,43,0,707,0,0,"Not Offered"
OPEN,,No,54,0,851,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,0,0,669,0,0,"Not Offered"
Bahawalpur,,No,53,14,749,0,0,"Not Offered"
Bahawalpur,,No,53,0,624,0,0,"Not Offered"
Bahawalpur,,No,56,0,709,0,0,"Not Offered"
Bahawalpur,,No,51,0,706,0,0,"Not Offered"
Bahawalpur,,No,48,0,615,0,0,"Not Offered"
Bahawalpur,,No,51,0,793,0,0,"Not Offered"
OPEN,,No,58,0,857,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,643,0,0,"Not Offered"
Bahawalpur,,No,56,0,830,0,0,"Not Offered"
OPEN,,No,43,0,678,0,0,"Not Offered"
Bahawalpur,,No,43,0,571,0,0,"Not Offered"
Bahawalpur,,No,56,0,709,0,0,"Not Offered"
Bahawalpur,,No,48,0,791,0,0,"Not Offered"
Bahawalpur,,No,59,0,938,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,57,0,662,0,0,"Not Offered"
Bahawalpur,,No,59,0,727,0,0,"Not Offered"
Bahawalpur,,Yes,36,0,507,0,0,"Not Offered"
Bahawalpur,,No,53,0,728,0,0,"Not Offered"
Bahawalpur,,No,48,0,822,0,0,"Not Offered"
Bahawalpur,,No,49,0,589,0,0,"Not Offered"
Bahawalpur,,No,53,0,791,0,0,"Not Offered"
Bahawalpur,,No,54,0,674,0,0,"Not Offered"
Bahawalpur,,No,61,0,754,0,0,"Not Offered"
OPEN,,No,73,0,748,0,0,"Not Offered"
Bahawalpur,,No,51,0,744,0,0,"Not Offered"
OPEN,,No,50,0,794,0,0,"Not Offered"
Bahawalpur,,No,61,0,800,0,0,"Not Offered"
OPEN,,No,52,0,833,0,0,"Not Offered"
Bahawalpur,,No,50,0,761,0,0,"Not Offered"
Bahawalpur,,No,50,0,556,0,0,"Not Offered"
Bahawalpur,,No,52,0,757,0,0,"Not Offered"
Bahawalpur,,No,56,0,684,0,0,"Not Offered"
Bahawalpur,,No,47,0,592,0,0,"Not Offered"
Bahawalpur,,No,56,0,703,0,0,"Not Offered"
Bahawalpur,,No,46,0,849,0,0,"Not Offered"
Bahawalpur,,No,54,0,711,0,0,"Not Offered"
OPEN,,No,50,0,843,0,0,"Not Offered"
Bahawalpur,,No,54,0,846,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,45,0,1067,0,0,"Not Offered"
OPEN,,No,43,12,786,0,0,"Not Offered"
OPEN,,No,62,0,734,0,0,"Not Offered"
Bahawalpur,,No,50,0,730,0,0,"Not Offered"
Bahawalpur,,No,51,0,755,0,0,"Not Offered"
OPEN,,No,64,64,899,0,0,"Not Offered"
Bahawalpur,,No,45,0,663,0,0,"Not Offered"
Bahawalpur,,No,64,0,747,0,0,"Not Offered"
OPEN,,No,44,13,827,0,0,"Not Offered"
Bahawalpur,,Yes,59,0,767,0,0,"Not Offered"
Bahawalpur,,No,60,0,670,0,0,"Not Offered"
Bahawalpur,,No,48,0,704,0,0,"Not Offered"
Bahawalpur,,No,49,0,663,0,0,"Not Offered"
Bahawalpur,,No,70,0,903,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,55,0,744,0,0,"Not Offered"
OPEN,,No,65,0,660,0,0,"Not Offered"
OPEN,,No,45,0,749,0,0,"Not Offered"
OPEN,,No,0,0,793,0,0,"Not Offered"
OPEN,,No,55,0,698,0,0,"Not Offered"
OPEN,,No,41,0,832,0,0,"Not Offered"
OPEN,,No,47,47,700,0,0,"Not Offered"
Bahawalpur,,No,46,0,683,0,0,"Not Offered"
Bahawalpur,,No,53,0,765,0,0,"Not Offered"
OPEN,,No,50,0,535,0,0,"Not Offered"
Bahawalpur,,No,44,0,535,0,0,"Not Offered"
Bahawalpur,,No,40,0,754,0,0,"Not Offered"
Bahawalpur,,No,41,0,701,0,0,"Not Offered"
Bahawalpur,,No,50,0,804,0,0,"Not Offered"
Bahawalpur,,No,56,0,756,0,0,"Not Offered"
Bahawalpur,,No,71,0,844,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,61,0,644,0,0,"Not Offered"
Bahawalpur,,No,57,0,814,0,0,"Not Offered"
Bahawalpur,,No,50,0,580,0,0,"Not Offered"
Bahawalpur,,No,47,0,743,0,0,"Not Offered"
Bahawalpur,,No,54,0,704,0,0,"Not Offered"
OPEN,,No,53,0,795,0,0,"Not Offered"
OPEN,,No,50,0,798,0,0,"Not Offered"
Bahawalpur,,No,52,0,761,0,0,"Not Offered"
Bahawalpur,,No,50,0,581,0,0,"Not Offered"
Bahawalpur,,No,52,0,667,0,0,"Not Offered"
Bahawalpur,,No,50,0,731,0,0,"Not Offered"
OPEN,,No,56,0,550,0,0,"Not Offered"
Bahawalpur,,No,61,0,816,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,58,0,844,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,689,0,0,"Not Offered"
OPEN,,No,63,31,734,0,0,"Not Offered"
OPEN,,No,0,0,878,0,0,"Not Offered"
OPEN,,No,40,0,722,0,0,"Not Offered"
Bahawalpur,,No,46,0,616,0,0,"Not Offered"
OPEN,,No,60,0,683,0,0,"Not Offered"
Bahawalpur,,No,50,0,513,0,0,"Not Offered"
Bahawalpur,,No,55,0,929,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,57,0,860,0,0,Offered_IN_OPEN_QUOTA
OPEN,,Yes,58,0,796,0,0,"Not Offered"
Bahawalpur,,No,51,0,744,0,0,"Not Offered"
OPEN,,No,58,0,753,0,0,"Not Offered"
OPEN,,No,53,0,739,0,0,"Not Offered"
Bahawalpur,,No,40,0,914,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,48,0,621,0,0,"Not Offered"
OPEN,,No,41,0,730,0,0,"Not Offered"
Bahawalpur,,No,52,0,678,0,0,"Not Offered"
OPEN,,No,50,0,794,0,0,"Not Offered"
OPEN,,No,52,29,797,0,0,"Not Offered"
Bahawalpur,,No,46,28,805,0,0,"Not Offered"
OPEN,,No,0,0,524,0,0,"Not Offered"
Bahawalpur,,No,47,0,690,0,0,"Not Offered"
OPEN,,No,40,0,661,0,0,"Not Offered"
Bahawalpur,,No,49,0,650,0,0,"Not Offered"
OPEN,,Yes,0,0,797,0,0,"Not Offered"
Bahawalpur,,No,50,0,727,0,0,"Not Offered"
Bahawalpur,,No,47,0,507,0,0,"Not Offered"
Bahawalpur,,No,45,0,772,0,0,"Not Offered"
